customer_id,churn_label,churn_value,churn_score,cltv,churn_reason
5656-MJEFC,0,0,25,2673,
6082-OQFBA,0,0,70,5460,
8974-OVACP,0,0,31,3167,
4010-YLMVT,0,0,80,5056,
1379-FRVEB,0,0,48,4602,
8612-GXIDD,0,0,71,2219,
6288-CHQJB,0,0,57,5077,
8160-HOWOX,0,0,43,4858,
6648-INWPS,0,0,58,5271,
4223-BKEOR,0,0,51,3302,
4079-VTGLK,0,0,27,5610,
1763-WQFUK,0,0,43,5258,
1391-UBDAR,0,0,71,3042,
8894-JVDCV,0,0,43,6494,
2023-VQFDL,0,0,39,5379,
1345-GKDZZ,0,0,69,2309,
2014-MKGMH,0,0,54,4883,
5628-FCGYG,0,0,69,4649,
2560-WBWXF,0,0,70,5987,
0248-IPDFW,0,0,57,5617,
7978-DKUQH,0,0,35,4591,
4335-UPJSI,0,0,43,2639,
1784-EZDKJ,0,0,33,4640,
9297-FVVDH,0,0,41,5928,
8007-YYPWD,0,0,43,5218,
7101-HRBLJ,0,0,36,4592,
6635-CPNUN,0,0,43,5530,
5453-YBTWV,0,0,62,4226,
5039-LZRQT,0,0,34,2953,
2931-VUVJN,0,0,30,5061,
6418-PIQSP,0,0,31,4684,
8220-OCUFY,0,0,25,4870,
3995-WFCSM,0,0,54,3796,
1895-QTKDO,0,0,20,5684,
2038-OEQZH,0,0,55,3653,
1178-PZGAB,0,0,78,5586,
2626-VEEWG,0,0,70,4890,
2878-RMWXY,0,0,66,4680,
1657-DYMBM,0,0,61,4157,
7311-MQJCH,0,0,47,2575,
7375-WMVMT,0,0,80,6412,
1136-XGEQU,0,0,43,4625,
2530-FMFXO,0,0,55,4478,
6844-DZKRF,0,0,59,4697,
5970-GHJAW,0,0,75,3574,
8879-XUAHX,0,0,47,6124,
3689-MOZGR,0,0,39,4761,
4195-PNGZS,0,0,39,5295,
5003-XZWWO,0,0,33,4753,
7622-FWGEW,0,0,70,6500,
6922-NCEDI,0,0,23,6473,
9891-NQDBD,0,0,39,3493,
6131-IUNXN,0,0,64,3636,
8548-AWOFC,0,0,72,5956,
9798-DRYDS,0,0,27,4759,
8532-UEFWH,0,0,21,4676,
6296-DDOOR,0,0,73,4033,
7951-VRDVK,0,0,64,4898,
4815-YOSUK,0,0,35,4927,
0380-NEAVX,0,0,71,5626,
4365-MSDYN,0,0,31,4909,
7036-TYDEC,0,0,63,5902,
5802-ADBRC,0,0,26,6100,
8076-FEZKJ,0,0,80,5039,
5197-YPYBZ,0,0,49,2646,
4312-GVYNH,0,0,26,5460,
8495-LJDFO,0,0,26,5780,
0839-JTCUD,0,0,20,4082,
5494-WOZRZ,0,0,72,5770,
1302-UHBDD,0,0,33,4812,
2234-EOFPT,0,0,55,4278,
8619-IJNDK,0,0,71,4374,
8378-LKJAF,0,0,34,3738,
1153-GNOLC,0,0,40,2855,
3298-QEICA,0,0,73,4445,
0788-DXBFY,0,0,72,4801,
3597-YASZG,0,0,27,5004,
3496-LFSZU,0,0,68,2896,
5242-UOWHD,0,0,62,4210,
6479-SZPLM,0,0,39,5745,
8097-VBQTZ,0,0,65,6092,
4500-HKANN,0,0,49,3464,
9917-KWRBE,0,0,44,2894,
3420-ZDBMA,0,0,36,5171,
2212-LYASK,0,0,49,2068,
1393-IMKZG,0,0,23,3270,
8069-RHUXK,0,0,25,5655,
3398-GCPMU,0,0,25,4993,
2908-WGAXL,0,0,76,5243,
3378-AJRAO,0,0,58,5331,
1013-QCWAM,0,0,32,5469,
6050-FFXES,0,0,34,5268,
0362-RAOQO,0,0,75,3878,
9554-DFKIC,0,0,38,2613,
5527-ACHSO,0,0,75,5541,
0829-DDVLK,0,0,71,4359,
1399-UBQIU,0,0,47,2288,
1813-JLKWR,0,0,31,5384,
0336-PIKEI,0,0,58,5590,
7322-OCWHC,0,0,39,4988,
9537-VHDTA,0,0,51,3699,
4957-TIALW,0,0,28,2976,
2054-PJOCK,0,0,52,4159,
9150-HEPMB,0,0,63,4753,
9030-QGZNL,0,0,23,4249,
3126-WQMGH,0,0,40,5224,
7176-WRTNX,0,0,26,4511,
5732-IKGQH,0,0,78,5490,
9239-GZHZE,0,0,79,6469,
7205-BAIAD,0,0,27,3091,
0093-EXYQL,0,0,59,5742,
8064-RAVOH,0,0,49,5323,
0219-QAERP,0,0,74,4006,
9168-INPSZ,0,0,32,2944,
0015-UOCOJ,0,0,34,5525,
5334-AFQJB,0,0,74,5751,
2754-SDJRD,0,0,42,5157,
8963-JLGJT,0,0,36,4648,
1465-LNTLJ,0,0,78,4537,
2135-DQWAQ,0,0,67,2689,
4056-QHXHZ,0,0,28,5246,
7401-JIXNM,0,0,27,5907,
9339-FIIJL,0,0,62,6450,
4706-DGAHW,0,0,44,4576,
6670-MFRPK,0,0,63,4072,
6177-PEVRA,0,0,48,4975,
4813-HQMGZ,0,0,76,4969,
7579-KKLOE,0,0,30,5529,
8402-EIVQS,0,0,31,4078,
4947-DSMXK,0,0,39,5789,
7245-NIIWQ,0,0,40,4764,
0002-ORFBO,0,0,65,2205,
3324-OIRTO,0,0,74,6101,
5414-OFQCB,0,0,24,5076,
4967-WPNCF,0,0,46,4921,
8552-OBVRU,0,0,71,3847,
8499-BRXTD,0,0,57,5586,
9154-QDGTH,0,0,60,3927,
8197-BFWVU,0,0,28,5197,
2577-GVSIL,0,0,66,4719,
9367-OIUXP,0,0,76,4676,
6770-UAYGJ,0,0,35,5616,
6463-HHXJR,0,0,41,4080,
7928-VJYAB,0,0,65,2004,
1187-WILMM,0,0,80,5004,
9776-OJUZI,0,0,62,4168,
1306-RPWXZ,0,0,20,4784,
3097-PYWXL,0,0,26,2951,
2266-SJNAT,0,0,46,4807,
0869-PAPRP,0,0,23,3935,
4238-JSSWH,0,0,35,3199,
2972-YDYUW,0,0,70,4507,
1104-FEJAM,0,0,48,2434,
2809-ILCYT,0,0,78,3428,
5499-ECUTN,0,0,73,3404,
4981-FLTMF,0,0,76,4491,
9121-PHQSR,0,0,80,3739,
3113-IWHLC,0,0,69,2612,
4277-BWBML,0,0,56,5092,
0234-TEVTT,0,0,21,5269,
4304-TSPVK,0,0,77,5782,
1552-AAGRX,0,0,35,5503,
2637-FKFSY,0,0,39,4047,
9796-MVYXX,0,0,47,3162,
7874-ECPQJ,0,0,57,4462,
0020-INWCK,0,0,26,4865,
7089-RKVSZ,0,0,35,2028,
2683-JXWQQ,0,0,64,6495,
9548-ZMVTX,0,0,35,4461,
8739-XNIKG,0,0,54,4456,
9755-JHNMN,0,0,66,5075,
3981-QSVQI,0,0,22,5498,
2789-HQBOU,0,0,51,4203,
9424-CMPOG,0,0,65,4406,
5067-WJEUN,0,0,57,6005,
3450-WXOAT,0,0,75,3150,
9251-WNSOD,0,0,25,4931,
6974-DAFLI,0,0,28,4888,
2616-UUTFK,0,0,75,4959,
7064-JHXCE,0,0,63,6444,
7989-AWGEH,0,0,39,4810,
4373-VVHQL,0,0,59,5479,
4559-UWIHT,0,0,79,4965,
7268-IGMFD,0,0,47,3728,
6650-BWFRT,0,0,41,4743,
9570-KYEUA,0,0,59,5213,
6993-YGFJV,0,0,52,5532,
2712-SYWAY,0,0,54,5249,
0730-BGQGF,0,0,63,6291,
5498-IBWPI,0,0,59,5232,
9101-NTIXF,0,0,56,3954,
0013-SMEOE,0,0,26,5011,
9314-QDMDW,0,0,58,2738,
9308-ANMVE,0,0,52,5491,
3413-DHLPB,0,0,53,6237,
7649-PHJVR,0,0,28,5825,
6114-TCFID,0,0,29,5103,
3787-TRIAL,0,0,44,4302,
2573-GYRUU,0,0,60,3594,
5156-UMKOW,0,0,69,5880,
1247-QBVSH,0,0,49,5284,
6734-GMPVK,0,0,66,4024,
9822-OAOVB,0,0,45,5286,
6161-ERDGD,0,0,32,5280,
1226-JZNKR,0,0,51,5698,
7318-EIVKO,0,0,54,3003,
3771-PZOBW,0,0,77,2927,
8231-BSWXX,0,0,38,5466,
6486-LHTMA,0,0,34,2364,
4083-BFNYK,0,0,71,5148,
7389-KBFIT,0,0,61,4387,
7176-WIONM,0,0,24,2873,
5141-ZUVBH,0,0,40,2267,
1089-HDMKP,0,0,40,4143,
7623-HKYRK,0,0,44,2276,
0310-SUCIN,0,0,28,5643,
5197-PYEPU,0,0,63,5643,
6619-RPLQZ,0,0,32,2844,
3275-RHRNE,0,0,80,2797,
3503-TYDAY,0,0,35,5357,
6901-GOGZG,0,0,41,4104,
7021-XSNYE,0,0,60,2750,
9621-OUPYD,0,0,23,4129,
8982-NHAVY,0,0,50,5939,
4307-KWMXE,0,0,59,2263,
0141-YEAYS,0,0,77,5990,
2450-ZKEED,0,0,27,5899,
3694-DELSO,0,0,40,3824,
3893-JRNFS,0,0,69,6270,
9603-OAIHC,0,0,51,2469,
1133-KXCGE,0,0,55,2910,
0142-GVYSN,0,0,68,5712,
1049-FYSYG,0,0,38,5977,
8406-LNMHF,0,0,61,5295,
1821-BUCWY,0,0,70,5445,
0023-UYUPN,0,0,61,4015,
8314-DPQHL,0,0,47,5535,
1465-WCZVT,0,0,31,4943,
9481-SFCQY,0,0,51,5962,
6360-SVNWV,0,0,39,2057,
0567-GGCAC,0,0,71,2845,
8884-MRNSU,0,0,63,3526,
2171-UDMFD,0,0,42,4363,
9050-IKDZA,0,0,59,4267,
9802-CAQUT,0,0,27,5723,
0187-WZNAB,0,0,57,4331,
1475-VWVDO,0,0,52,5335,
1357-MVDOZ,0,0,71,2136,
7602-MVRMB,0,0,41,4754,
1197-BVMVG,0,0,50,4093,
5406-KGRMX,0,0,74,4555,
5968-HYJRZ,0,0,78,3629,
5198-EFNBM,0,0,23,5636,
7516-GMHUV,0,0,40,5324,
7140-ADSMJ,0,0,24,5624,
2230-XTUWL,0,0,68,5461,
7706-YLMQA,0,0,72,6072,
2585-KTFRE,0,0,53,2706,
7994-UYIVZ,0,0,72,2512,
7717-BICXI,0,0,47,4020,
6559-RAKOZ,0,0,53,4301,
4716-MRVEN,0,0,65,4128,
2143-LJULT,0,0,32,5887,
3200-MNQTF,0,0,80,4361,
6164-HXUGH,0,0,31,5060,
5630-IXDXV,0,0,74,3723,
0320-DWVTU,0,0,23,4754,
9135-MGVPY,0,0,70,5345,
1212-GLHMD,0,0,37,2500,
7878-JGDKK,0,0,45,2124,
1088-AUUZZ,0,0,52,5314,
6614-YWYSC,0,0,78,6421,
9588-OZDMQ,0,0,60,5225,
6476-EPYZR,0,0,65,2891,
1174-FGIFN,0,0,74,5823,
6620-HVDUJ,0,0,56,5095,
1032-MAELW,0,0,67,5071,
7641-TQFHN,0,0,71,3124,
1552-TKMXS,0,0,69,2127,
8622-ZLFKO,0,0,54,4297,
6188-UXBBR,0,0,25,4411,
2333-KWEWW,0,0,20,2782,
5702-SKUOB,0,0,66,4580,
1134-YWTYF,0,0,66,2563,
6061-GWWAV,0,0,56,5365,
0679-TDGAK,0,0,21,5141,
6585-WCEWR,0,0,41,4949,
9067-YGSCA,0,0,21,4467,
9067-SQTNS,0,0,44,2471,
1776-SPBWV,0,0,21,2272,
8735-SDUFN,0,0,55,4397,
9668-PUGNU,0,0,38,4058,
9405-GPBBG,0,0,64,5718,
1926-QUZNN,0,0,36,4551,
7016-NVRIC,0,0,55,3553,
5829-NVSQN,0,0,34,3519,
9565-AXSMR,0,0,78,4203,
8869-LIHMK,0,0,78,5213,
0447-RXSGD,0,0,47,5207,
4927-WWOOZ,0,0,32,4889,
5788-YPOEG,0,0,51,2020,
0661-KBKPA,0,0,73,5052,
9081-WWXKP,0,0,38,2070,
0784-ZQJZX,0,0,72,5730,
3133-PZNSR,0,0,46,4054,
0722-SVSFK,0,0,56,5041,
3612-YVGSJ,0,0,77,4742,
9825-YCXWZ,0,0,38,2227,
5397-NSKQG,0,0,62,5281,
8565-HBFNN,0,0,51,5935,
2000-DHJUY,0,0,44,5264,
8670-ERCJH,0,0,56,6347,
7758-UJWYS,0,0,31,3897,
2050-ONYDQ,0,0,72,5352,
7055-JCGNI,0,0,25,4182,
0739-UUAJR,0,0,28,4954,
4826-DXMUP,0,0,45,5510,
7285-KLOTR,0,0,55,2495,
0654-PQKDW,0,0,24,4133,
7175-NTIXE,0,0,32,3955,
7963-SHNDT,0,0,52,4247,
9796-BPKIW,0,0,47,2939,
0188-GWFLE,0,0,59,4978,
8129-GMVGI,0,0,59,5172,
2882-DDZPG,0,0,76,4862,
3547-LQRIK,0,0,47,2382,
9137-NOQKA,0,0,24,4577,
5843-TTHGI,0,0,49,4952,
1849-RJYIG,0,0,29,5862,
8868-GAGIO,0,0,44,3289,
4061-UKJWL,0,0,72,3666,
5380-XPJNZ,0,0,27,4539,
8263-QMNTJ,0,0,58,5890,
3230-JCNZS,0,0,74,4305,
0277-ORXQS,0,0,30,4652,
7996-BPXHY,0,0,21,4734,
3227-WLKLI,0,0,26,4921,
2266-FUBDZ,0,0,54,2742,
8237-ULIXL,0,0,78,4067,
8216-AZUUZ,0,0,76,3265,
9153-BTBVV,0,0,79,4066,
5186-PEIZU,0,0,67,4988,
1074-AMIOH,0,0,73,5989,
4361-FEBGN,0,0,43,4399,
7748-UMTRK,0,0,34,2440,
0380-ZCSBI,0,0,66,2411,
7145-FEJWU,0,0,72,5913,
6463-MVYRY,0,0,72,4759,
3969-JQABI,0,0,64,5912,
9624-EGDEQ,0,0,61,5336,
1051-EQPZR,0,0,36,5584,
5849-ASHZJ,0,0,65,2400,
5780-INQIK,0,0,48,2907,
4526-ZJJTM,0,0,51,4849,
8384-FZBJK,0,0,48,6351,
3750-RNQKR,0,0,33,4788,
0962-CQPWQ,0,0,56,4574,
3096-YXENJ,0,0,25,4193,
1265-BCFEO,0,0,75,4518,
5837-LXSDN,0,0,25,2845,
5945-AZYHT,0,0,22,4564,
8325-QRPZR,0,0,50,4216,
6384-VMJHP,0,0,80,5127,
2262-SLNVK,0,0,74,2475,
7730-CLDSV,0,0,78,4616,
1135-HIORI,0,0,74,5129,
0164-APGRB,0,0,69,4589,
6481-ESCNL,0,0,53,4847,
1790-NESIO,0,0,76,4883,
1550-EENBN,0,0,78,5320,
8198-RKSZG,0,0,26,5772,
9297-EONCV,0,0,52,5378,
1069-QJOEE,0,0,76,4134,
7799-DSEWS,0,0,47,5993,
8766-PAFNE,0,0,29,5872,
5315-CKEQK,0,0,44,5195,
3130-ICDUP,0,0,40,5346,
0820-FNRNX,0,0,46,2814,
0880-FVFWF,0,0,64,4449,
4611-ANLQC,0,0,65,5493,
4213-HKBJO,0,0,39,3378,
2792-LSHWX,0,0,26,5960,
0014-BMAQU,0,0,49,4604,
9018-PCIOK,0,0,36,4634,
4837-QUSFT,0,0,72,4915,
9953-ZMKSM,0,0,79,4530,
0907-HQNTS,0,0,47,4588,
7665-NKLAV,0,0,44,2564,
4391-LNRXK,0,0,28,4242,
8250-ZNGGW,0,0,35,3662,
8562-GHPPI,0,0,22,3129,
5893-PYOLZ,0,0,75,4399,
4986-MXSFP,0,0,39,2237,
6131-FOYAS,0,0,27,2187,
3027-YNWZU,0,0,61,5538,
5609-IMCGG,0,0,35,3314,
4727-MCYZG,0,0,35,2207,
9481-WHGWY,0,0,64,6477,
4328-VUFWD,0,0,42,5843,
3301-LSLWQ,0,0,72,5590,
7473-ZBDSN,0,0,28,5751,
3166-PNEOF,0,0,74,4471,
5639-NTUPK,0,0,34,4929,
8780-YRMTT,0,0,27,6435,
5140-FOMCQ,0,0,67,5186,
6242-SGYTS,0,0,27,4262,
8166-ORCHU,0,0,21,4414,
8414-OOEEL,0,0,66,4285,
8454-AATJP,0,0,46,5905,
4531-AUZNK,0,0,21,6492,
4191-XOVOM,0,0,66,4551,
2150-OEGBV,0,0,28,3428,
1855-CFULU,0,0,20,3460,
4878-BUNFV,0,0,76,5320,
1872-EBWSC,0,0,66,4840,
7026-YMSBE,0,0,59,3302,
6997-UVGOX,0,0,44,5394,
9674-EHPPG,0,0,44,2519,
5440-VHLUL,0,0,47,6247,
5781-BKHOP,0,0,20,6380,
5213-TWWJU,0,0,66,2448,
8628-MFKAX,0,0,68,5098,
7629-WIXZF,0,0,29,4770,
5445-GLVOT,0,0,29,4667,
3976-HXHCE,0,0,42,4722,
2466-NEJOJ,0,0,38,4535,
0254-KCJGT,0,0,64,4628,
5472-CVMDX,0,0,45,5278,
6461-SZMCV,0,0,71,4278,
8150-QUDFX,0,0,64,3300,
9508-ILZDG,0,0,32,5425,
2346-DJQTB,0,0,75,5097,
1697-LYYYX,0,0,57,4376,
1942-OQFRW,0,0,61,2785,
9640-ZSLDC,0,0,38,4854,
4231-LZUYM,0,0,22,5613,
6128-AQBMT,0,0,46,3920,
3594-BDSOA,0,0,79,3071,
5133-VRSAB,0,0,59,5369,
5996-DAOQL,0,0,80,2184,
6838-YAUVY,0,0,67,4825,
0484-JPBRU,0,0,40,3461,
7883-ROJOC,0,0,76,5842,
0244-LGNFY,0,0,75,6342,
7274-CGTOD,0,0,58,5254,
4295-YURET,0,0,79,6357,
4635-EJYPD,0,0,49,4735,
1866-ZSLJM,0,0,75,5654,
4636-TVXVG,0,0,32,4803,
4236-UJPWO,0,0,54,5786,
9392-XBGTD,0,0,56,2924,
6402-SSEJG,0,0,76,3695,
1169-SAOCL,0,0,27,5154,
1110-KYLGQ,0,0,39,5331,
9929-PLVPA,0,0,65,4929,
3518-PZXZQ,0,0,37,2849,
2371-JUNGC,0,0,33,4032,
7693-QPEFS,0,0,72,4368,
0924-BJCRC,0,0,44,4340,
5074-FBGHB,0,0,80,6443,
2351-BKRZW,0,0,23,3976,
4455-BFSPD,0,0,79,5177,
3948-KXDUF,0,0,60,5454,
2323-ARSVR,0,0,67,6103,
0815-MFZGM,0,0,76,4545,
5480-XTFFL,0,0,24,5225,
8295-FHIVV,0,0,56,5873,
9086-YJYXS,0,0,58,3997,
1179-INLAT,0,0,32,2787,
7909-FIOIY,0,0,39,2958,
6351-SCJKT,0,0,46,5534,
5468-BPMMO,0,0,59,5092,
0197-PNKNK,0,0,49,5629,
2439-QKJUL,0,0,44,5064,
1194-SPVSP,0,0,79,3625,
9534-NSXEM,0,0,79,2194,
8929-KSWIH,0,0,23,3847,
2250-IVBWA,0,0,48,5168,
1810-MVMAI,0,0,33,4104,
9506-UXUSK,0,0,30,4599,
1229-RCALF,0,0,45,5189,
3572-UOLYZ,0,0,39,5756,
1429-UYJSV,0,0,62,3423,
6366-XIVKZ,0,0,46,5916,
3470-OBUET,0,0,35,4188,
2770-NSVDG,0,0,33,4636,
9375-MHRRS,0,0,34,3929,
4860-YZGZM,0,0,63,2706,
6599-GZWCM,0,0,40,4172,
5533-NHFRF,0,0,77,3410,
7037-MTYVW,0,0,51,5292,
4760-THGOT,0,0,71,4392,
4016-BJKTZ,0,0,80,4398,
6584-VQMYT,0,0,42,5978,
9838-BFCQT,0,0,41,5475,
2790-XUYMV,0,0,48,4777,
0581-MDMPW,0,0,37,5557,
1023-BQXZE,0,0,71,5548,
9163-GHAYE,0,0,62,5584,
3904-UKFRE,0,0,67,2333,
5353-WILCI,0,0,47,4468,
0058-EVZWM,0,0,42,5875,
7009-PCARS,0,0,66,4391,
0519-DRGTI,0,0,49,2522,
1017-FBQMM,0,0,69,6361,
1985-MBRYP,0,0,41,3678,
9372-TXXPS,0,0,54,4029,
3259-QMXUN,0,0,33,5666,
1015-JPFYW,0,0,29,5084,
6645-MXQJT,0,0,43,5745,
4360-QRAVE,0,0,72,2494,
8433-WPJTV,0,0,75,5669,
5804-JMYIO,0,0,61,3944,
6484-LATFU,0,0,31,6042,
7599-NTMDP,0,0,26,5453,
0536-ACXIP,0,0,53,6452,
0936-NQLJU,0,0,79,5062,
1575-KRZZE,0,0,74,4042,
3251-YMVWZ,0,0,20,4865,
4884-LEVMQ,0,0,80,2165,
8857-CUPFQ,0,0,20,4538,
7610-TVOPG,0,0,73,2723,
3638-DIMPH,0,0,40,4369,
1845-ZLLIG,0,0,50,4014,
8559-WNQZS,0,0,27,5925,
1699-UOTXU,0,0,40,6209,
0635-WKOLD,0,0,32,5507,
5993-JSUWV,0,0,66,5133,
4518-FZBSX,0,0,64,4439,
5387-ASZNZ,0,0,80,4657,
6988-CJEYV,0,0,79,6148,
3097-FQTVJ,0,0,21,5913,
5465-BUBFA,0,0,40,4180,
7299-GNVPL,0,0,54,2177,
9743-DQKQW,0,0,58,2013,
1215-VFYVK,0,0,30,2682,
9371-BITHB,0,0,43,5432,
9093-FPDLG,0,0,52,2405,
0541-FITGH,0,0,34,5766,
6985-HAYWX,0,0,54,5168,
7508-KBIMB,0,0,52,3607,
6838-HVLXG,0,0,27,4177,
2277-DJJDL,0,0,40,4763,
1897-OKVMW,0,0,43,5240,
5485-ITNPC,0,0,24,5137,
0233-FTHAV,0,0,49,5687,
4644-PIZRT,0,0,35,2704,
8922-NPKBJ,0,0,21,3433,
2740-TVLFN,0,0,80,3043,
7771-CFQRQ,0,0,45,5144,
9512-PHSMG,0,0,71,4907,
6963-EZQEE,0,0,37,4097,
2452-KDRRH,0,0,28,5269,
4146-SVFUD,0,0,77,4864,
1564-HJUVY,0,0,59,2624,
3617-XLSGQ,0,0,28,5865,
7517-LDMPS,0,0,75,4807,
7244-KXYZN,0,0,20,4690,
5226-NOZFC,0,0,64,3178,
1400-WIVLL,0,0,24,4687,
8148-NLEGT,0,0,24,4650,
8347-GDTMP,0,0,78,5113,
6746-WAUWT,0,0,41,4431,
0428-IKYCP,0,0,49,5233,
2187-PKZAY,0,0,71,2968,
4003-OCTMP,0,0,24,5191,
6652-YFFJO,0,0,80,2775,
7225-IILWY,0,0,26,5434,
5248-RPYWW,0,0,49,4606,
7923-IYJWY,0,0,60,5896,
3170-GWYKC,0,0,62,5926,
9830-ECLEN,0,0,45,4704,
2668-TZSPS,0,0,51,2664,
7446-SFAOA,0,0,20,5707,
9522-ZSINC,0,0,24,2252,
8234-GSZYK,0,0,51,3881,
6505-OZNPG,0,0,48,3909,
6164-HAQTX,0,0,76,4094,
7765-LWVVH,0,0,25,5584,
1658-TJVOA,0,0,79,4716,
0953-LGOVU,0,0,75,2562,
4692-NNQRU,0,0,24,4900,
7742-MYPGI,0,0,45,4538,
9619-GSATL,0,0,48,3350,
5622-UEJFI,0,0,38,5070,
0674-DGMAQ,0,0,77,5804,
6203-HBZPA,0,0,36,5380,
0484-FFVBJ,0,0,29,4895,
0301-FIDRB,0,0,32,6107,
4139-JPIAM,0,0,62,6087,
2181-TIDSV,0,0,70,6492,
2761-XECQW,0,0,68,2560,
1936-CZAKF,0,0,29,4283,
9453-PATOS,0,0,39,4147,
4402-FTBXC,0,0,67,4980,
2931-XIQBR,0,0,72,5905,
0106-UGRDO,0,0,37,4216,
5542-TBBWB,0,0,26,3358,
1930-QPBVZ,0,0,38,5748,
2606-PKWJB,0,0,30,4288,
5322-ZSMZY,0,0,32,5472,
8059-UDZFY,0,0,58,4738,
7740-BTPUX,0,0,56,5754,
5220-AGAAX,0,0,57,5440,
0208-BPQEJ,0,0,29,3713,
9435-JMLSX,0,0,52,6286,
3352-ALMCK,0,0,52,3655,
5312-IRCFR,0,0,58,5206,
5294-IMHHT,0,0,41,4488,
6176-YJWAS,0,0,22,4256,
5310-NOOVA,0,0,55,4006,
4526-EXKKN,0,0,65,2601,
5311-IHLEI,0,0,73,2716,
3987-KQDDU,0,0,30,4990,
3404-JNXAX,0,0,36,6032,
5131-PONJI,0,0,72,5804,
3489-VSFRD,0,0,40,4835,
3345-JHUEO,0,0,45,4267,
5815-HGGHV,0,0,61,5969,
5260-UMPWX,0,0,43,5158,
5649-RXQTV,0,0,78,5787,
2674-MIAHT,0,0,70,3132,
2576-HXMPA,0,0,38,5537,
7587-AOVVU,0,0,31,3160,
6898-MDLZW,0,0,28,5385,
4707-YNOQA,0,0,43,5854,
9357-UJRUN,0,0,45,5428,
8648-PFRMP,0,0,44,2056,
7663-CUXZB,0,0,23,6251,
0258-NOKBL,0,0,61,5625,
1163-VIPRI,0,0,51,6087,
9348-ROUAI,0,0,53,4617,
9443-JUBUO,0,0,67,6412,
3043-TYBNO,0,0,22,2111,
4830-FAXFM,0,0,35,2378,
5906-BFOZT,0,0,21,3753,
2960-NKRSO,0,0,52,5421,
8996-ZROXE,0,0,58,5521,
5598-IKHQQ,0,0,42,4118,
0397-ZXWQF,0,0,45,4416,
5266-PFRQK,0,0,56,4886,
4674-HGNUA,0,0,57,4444,
6765-MBQNU,0,0,20,2244,
9786-IJYDL,0,0,76,5723,
1303-SRDOK,0,0,67,4318,
3769-MHZNV,0,0,25,3700,
6295-OSINB,0,0,25,6181,
3308-MHOOC,0,0,76,3383,
2207-QPJED,0,0,62,4048,
4177-JPDFU,0,0,39,3215,
2239-CFOUJ,0,0,54,4540,
8046-DNVTL,0,0,45,4558,
2209-XADXF,0,0,28,4831,
6620-JDYNW,0,0,74,4459,
4770-UEZOX,0,0,34,4545,
1038-RQOST,0,0,32,2276,
4568-TTZRT,0,0,21,5380,
9513-DXHDA,0,0,39,2445,
0516-QREYC,0,0,71,3740,
8084-OIVBS,0,0,53,3731,
8896-BQTTI,0,0,53,2371,
3865-QBWSJ,0,0,41,2926,
3352-RICWQ,0,0,24,2427,
2160-GPFXD,0,0,49,5725,
2065-MMKGR,0,0,32,4226,
5857-TYBCJ,0,0,36,2925,
1498-NHTLT,0,0,21,5020,
1402-PTHGN,0,0,67,3479,
4176-RELJR,0,0,26,6388,
5199-FPUSP,0,0,73,3044,
6377-KSLXC,0,0,20,4281,
1796-JANOW,0,0,40,4079,
0238-WHBIQ,0,0,50,4193,
8735-NBLWT,0,0,67,4195,
6651-RLGGM,0,0,52,6066,
1614-JBEBI,0,0,49,3330,
5696-EXCYS,0,0,29,5347,
5795-KTGUD,0,0,67,4545,
7924-GJZFI,0,0,50,4442,
4702-HDRKD,0,0,33,5905,
8512-WIWYV,0,0,40,2433,
5897-ZYEKH,0,0,45,5768,
5456-ITGIC,0,0,68,5295,
1406-PUQVY,0,0,39,3239,
9114-AAFQH,0,0,67,5427,
8715-KKTFG,0,0,27,5401,
1728-BQDMA,0,0,26,5694,
5117-ZSMHQ,0,0,54,5835,
5151-HQRDG,0,0,26,3839,
0960-HUWBM,0,0,25,4024,
6465-GSRCL,0,0,65,5895,
0263-FJTQO,0,0,60,4022,
7319-ZNRTR,0,0,51,2888,
7503-EPSZW,0,0,55,4582,
7089-XXAYG,0,0,72,2315,
8070-AAWZP,0,0,63,2525,
1666-JXLKU,0,0,52,2904,
7855-DIWPO,0,0,21,2006,
5133-POWUA,0,0,30,2614,
5652-MSDEY,0,0,52,4525,
1810-BOHSY,0,0,26,4745,
1784-BXEFA,0,0,43,3595,
7351-MHQVU,0,0,79,3474,
9224-VTYID,0,0,30,3413,
9500-IWPXQ,0,0,74,4666,
5762-TJXGK,0,0,21,5122,
4504-YOULA,0,0,49,3682,
5569-IDSEY,0,0,20,4420,
7284-ZZLOH,0,0,79,2929,
1777-JYQPJ,0,0,77,2515,
3401-URHDA,0,0,42,5233,
1599-EAHXY,0,0,71,5449,
8631-XVRZL,0,0,70,4004,
3853-LYGAM,0,0,49,3139,
5751-USDBL,0,0,57,4280,
5680-LQOGP,0,0,70,5308,
8189-DUKMV,0,0,80,3233,
9931-DCEZH,0,0,74,4711,
1898-JSNDC,0,0,46,5662,
0315-LVCRK,0,0,60,4924,
3911-RSNHI,0,0,37,5119,
2410-CIYFZ,0,0,77,3000,
5505-OVWQW,0,0,48,4650,
7271-AJDTL,0,0,55,5577,
1867-TJHTS,0,0,78,5709,
6860-YRJZP,0,0,51,2003,
4429-WYGFR,0,0,54,2752,
2817-LVCPP,0,0,41,6233,
5038-ETMLM,0,0,38,5411,
5056-FIMPT,0,0,76,3528,
4521-WFJAI,0,0,40,4246,
6569-KTMDU,0,0,26,3313,
8809-XKHMD,0,0,54,6082,
